source_split,scenario_version,configured_scale,seed,episode,frame_index,timestamp_s,class_label,candidate_availability_status,observed_anonymous_target_count,observed_anonymous_resource_count,target_demand_slot_count,teacher_binding_change_count,candidate_teacher_symmetric_difference_count,candidate_exact_teacher,effective_exact_teacher,ood,rejected,rejection_reasons,exclusive_observable_failure_pathway
train,high_threat_m_to_n-200v200-v1,200t200r,20093,high_threat_m_to_n_200v200-s20093-6b9ae8893fac-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,200,200,200,8,8,False,False,True,True,feature_ood,feature_ood_rule_fallback
train,high_threat_m_to_n-200v200-v1,200t200r,20094,high_threat_m_to_n_200v200-s20094-577974fcf76b-r61bb88a65f68,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,196,200,196,0,0,True,True,False,False,,negative_not_applicable
train,high_threat_m_to_n-200v200-v1,200t200r,20094,high_threat_m_to_n_200v200-s20094-577974fcf76b-r61bb88a65f68,1,1.0,positive,proposal_available_teacher_edge_reachability_unavailable,201,200,201,6,244,False,False,False,True,binding_change_limit_exceeded|rule_cost_difference_exceeded,candidate_selection_mismatch_non_ood
train,high_threat_m_to_n-200v200-v1,200t200r,20094,high_threat_m_to_n_200v200-s20094-577974fcf76b-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,200,200,200,6,6,False,False,True,True,feature_ood,feature_ood_rule_fallback
train,high_threat_m_to_n-200v200-v1,200t200r,20095,high_threat_m_to_n_200v200-s20095-9f56690b092d-r61bb88a65f68,0,0.7,negative,proposal_available_teacher_edge_reachability_unavailable,197,200,197,0,0,True,True,False,False,,negative_not_applicable
train,high_threat_m_to_n-200v200-v1,200t200r,20095,high_threat_m_to_n_200v200-s20095-9f56690b092d-r61bb88a65f68,1,1.0,positive,proposal_available_teacher_edge_reachability_unavailable,203,200,203,8,222,False,False,False,True,binding_change_limit_exceeded|rule_cost_difference_exceeded,candidate_selection_mismatch_non_ood
train,high_threat_m_to_n-200v200-v1,200t200r,20095,high_threat_m_to_n_200v200-s20095-9f56690b092d-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,202,200,202,6,6,False,False,True,True,feature_ood,feature_ood_rule_fallback
train,high_threat_m_to_n-200v200-v1,200t200r,20096,high_threat_m_to_n_200v200-s20096-b5561e93ef67-r61bb88a65f68,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,199,200,199,0,0,True,True,False,False,,negative_not_applicable
train,high_threat_m_to_n-200v200-v1,200t200r,20096,high_threat_m_to_n_200v200-s20096-b5561e93ef67-r61bb88a65f68,1,1.0,positive,proposal_available_teacher_edge_reachability_unavailable,202,200,202,4,250,False,False,False,True,binding_change_limit_exceeded|rule_cost_difference_exceeded,candidate_selection_mismatch_non_ood
train,high_threat_m_to_n-200v200-v1,200t200r,20096,high_threat_m_to_n_200v200-s20096-b5561e93ef67-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,200,200,200,4,4,False,False,True,True,feature_ood,feature_ood_rule_fallback
train,high_threat_m_to_n-200v200-v1,200t200r,20097,high_threat_m_to_n_200v200-s20097-d0fe3857d127-r61bb88a65f68,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,198,200,198,0,0,True,True,False,False,,negative_not_applicable
train,high_threat_m_to_n-200v200-v1,200t200r,20097,high_threat_m_to_n_200v200-s20097-d0fe3857d127-r61bb88a65f68,1,1.0,positive,proposal_available_teacher_edge_reachability_unavailable,204,200,204,6,272,False,False,False,True,binding_change_limit_exceeded|rule_cost_difference_exceeded,candidate_selection_mismatch_non_ood
train,high_threat_m_to_n-200v200-v1,200t200r,20097,high_threat_m_to_n_200v200-s20097-d0fe3857d127-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,200,200,200,4,4,False,False,True,True,feature_ood,feature_ood_rule_fallback
test,high_threat_m_to_n-200v200-v1,200t200r,20098,high_threat_m_to_n_200v200-s20098-4390c34335d7-r61bb88a65f68,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,195,200,195,0,0,True,True,False,False,,negative_not_applicable
test,high_threat_m_to_n-200v200-v1,200t200r,20098,high_threat_m_to_n_200v200-s20098-4390c34335d7-r61bb88a65f68,1,1.0,positive,proposal_available_teacher_edge_reachability_unavailable,201,200,201,6,258,False,False,False,True,binding_change_limit_exceeded|rule_cost_difference_exceeded,candidate_selection_mismatch_non_ood
test,high_threat_m_to_n-200v200-v1,200t200r,20098,high_threat_m_to_n_200v200-s20098-4390c34335d7-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,200,200,200,6,6,False,False,True,True,feature_ood,feature_ood_rule_fallback
validation,high_threat_m_to_n-200v200-v1,200t200r,20099,high_threat_m_to_n_200v200-s20099-3a643b3c449d-r61bb88a65f68,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,199,200,199,0,0,True,True,False,False,,negative_not_applicable
validation,high_threat_m_to_n-200v200-v1,200t200r,20099,high_threat_m_to_n_200v200-s20099-3a643b3c449d-r61bb88a65f68,1,1.0,positive,proposal_available_teacher_edge_reachability_unavailable,201,200,201,4,218,False,False,False,True,binding_change_limit_exceeded|rule_cost_difference_exceeded,candidate_selection_mismatch_non_ood
validation,high_threat_m_to_n-200v200-v1,200t200r,20099,high_threat_m_to_n_200v200-s20099-3a643b3c449d-r61bb88a65f68,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,200,200,200,8,8,False,False,True,True,feature_ood,feature_ood_rule_fallback
test,nominal-5v5-v1,5t5r,20000,nominal_5v5-s20000-3bc4ca4d7d95-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
test,nominal-5v5-v1,5t5r,20000,nominal_5v5-s20000-3bc4ca4d7d95-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
test,nominal-5v5-v1,5t5r,20000,nominal_5v5-s20000-3bc4ca4d7d95-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20001,nominal_5v5-s20001-7af4a5310c81-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20001,nominal_5v5-s20001-7af4a5310c81-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20001,nominal_5v5-s20001-7af4a5310c81-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20002,nominal_5v5-s20002-0ad8a87a9364-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20002,nominal_5v5-s20002-0ad8a87a9364-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20002,nominal_5v5-s20002-0ad8a87a9364-r4dcb163981ae,2,2.0,positive,proposal_available_teacher_edge_reachability_unavailable,5,5,5,4,4,False,False,False,False,,candidate_selection_mismatch_non_ood
train,nominal-5v5-v1,5t5r,20003,nominal_5v5-s20003-3fcaecff4fbc-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20003,nominal_5v5-s20003-3fcaecff4fbc-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20003,nominal_5v5-s20003-3fcaecff4fbc-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
test,nominal-5v5-v1,5t5r,20004,nominal_5v5-s20004-fb5642d2ad2b-r4dcb163981ae,0,0.9,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
test,nominal-5v5-v1,5t5r,20004,nominal_5v5-s20004-fb5642d2ad2b-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
test,nominal-5v5-v1,5t5r,20004,nominal_5v5-s20004-fb5642d2ad2b-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
validation,nominal-5v5-v1,5t5r,20005,nominal_5v5-s20005-9f113fcb66e5-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
validation,nominal-5v5-v1,5t5r,20005,nominal_5v5-s20005-9f113fcb66e5-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
validation,nominal-5v5-v1,5t5r,20005,nominal_5v5-s20005-9f113fcb66e5-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20006,nominal_5v5-s20006-344711b11f78-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,4,5,4,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20006,nominal_5v5-s20006-344711b11f78-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,4,5,4,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20006,nominal_5v5-s20006-344711b11f78-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20007,nominal_5v5-s20007-2e0f15eaa0a9-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20007,nominal_5v5-s20007-2e0f15eaa0a9-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20007,nominal_5v5-s20007-2e0f15eaa0a9-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20008,nominal_5v5-s20008-147ed2a04d20-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20008,nominal_5v5-s20008-147ed2a04d20-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20008,nominal_5v5-s20008-147ed2a04d20-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20009,nominal_5v5-s20009-70d6d4c0cc04-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20009,nominal_5v5-s20009-70d6d4c0cc04-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,nominal-5v5-v1,5t5r,20009,nominal_5v5-s20009-70d6d4c0cc04-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,5,5,5,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20070,secondary_failure_50v50-s20070-8b240ade22c6-r4dcb163981ae,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20070,secondary_failure_50v50-s20070-8b240ade22c6-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20070,secondary_failure_50v50-s20070-8b240ade22c6-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20071,secondary_failure_50v50-s20071-24ca96c709a5-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20071,secondary_failure_50v50-s20071-24ca96c709a5-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20071,secondary_failure_50v50-s20071-24ca96c709a5-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20072,secondary_failure_50v50-s20072-47306db047b3-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20072,secondary_failure_50v50-s20072-47306db047b3-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20072,secondary_failure_50v50-s20072-47306db047b3-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
validation,secondary_failure-50v50-v1,50t50r,20073,secondary_failure_50v50-s20073-a00a4d32f57e-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
validation,secondary_failure-50v50-v1,50t50r,20073,secondary_failure_50v50-s20073-a00a4d32f57e-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
validation,secondary_failure-50v50-v1,50t50r,20073,secondary_failure_50v50-s20073-a00a4d32f57e-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20074,secondary_failure_50v50-s20074-6db9b9a2dc19-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20074,secondary_failure_50v50-s20074-6db9b9a2dc19-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20074,secondary_failure_50v50-s20074-6db9b9a2dc19-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20075,secondary_failure_50v50-s20075-f32648f60cfd-r4dcb163981ae,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20075,secondary_failure_50v50-s20075-f32648f60cfd-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20075,secondary_failure_50v50-s20075-f32648f60cfd-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,48,50,48,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20076,secondary_failure_50v50-s20076-bc1ad64ec9ef-r4dcb163981ae,0,0.9,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20076,secondary_failure_50v50-s20076-bc1ad64ec9ef-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20076,secondary_failure_50v50-s20076-bc1ad64ec9ef-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20077,secondary_failure_50v50-s20077-cc566fa69cd3-r4dcb163981ae,0,0.75,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20077,secondary_failure_50v50-s20077-cc566fa69cd3-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20077,secondary_failure_50v50-s20077-cc566fa69cd3-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
test,secondary_failure-50v50-v1,50t50r,20078,secondary_failure_50v50-s20078-deb3cae9c96f-r4dcb163981ae,0,0.9,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
test,secondary_failure-50v50-v1,50t50r,20078,secondary_failure_50v50-s20078-deb3cae9c96f-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
test,secondary_failure-50v50-v1,50t50r,20078,secondary_failure_50v50-s20078-deb3cae9c96f-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,49,50,49,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20079,secondary_failure_50v50-s20079-ed72a7d30172-r4dcb163981ae,0,0.85,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20079,secondary_failure_50v50-s20079-ed72a7d30172-r4dcb163981ae,1,1.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
train,secondary_failure-50v50-v1,50t50r,20079,secondary_failure_50v50-s20079-ed72a7d30172-r4dcb163981ae,2,2.0,negative,proposal_available_teacher_edge_reachability_unavailable,50,50,50,0,0,True,True,False,False,,negative_not_applicable
